Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-02-19 00:00:00-05:00,119.66449051851082,121.08187023525169,118.99049161344395,120.5565414428711,5276400,0.0,0.0,PLD
2025-02-20 00:00:00-05:00,120.55653799221507,120.55653799221507,119.11933815560616,119.8329849243164,2484700,0.0,0.0,PLD
2025-02-21 00:00:00-05:00,120.22945600033216,120.37812610852657,118.57418902918356,119.9023666381836,3152000,0.0,0.0,PLD
2025-02-24 00:00:00-05:00,120.0510471607042,121.00257368605769,118.92110893921816,119.66448974609375,2708500,0.0,0.0,PLD
2025-02-25 00:00:00-05:00,120.21954316866763,121.98383238024815,119.88253994239983,121.52789306640625,3732700,0.0,0.0,PLD
2025-02-26 00:00:00-05:00,121.86489217155518,122.34065922146671,120.69530605100258,121.08187103271484,2324900,0.0,0.0,PLD
2025-02-27 00:00:00-05:00,121.17107030086115,122.90562549944198,120.42768950146936,121.68647766113281,2293300,0.0,0.0,PLD
2025-02-28 00:00:00-05:00,121.75586190570117,123.15342146519593,120.83407695632464,122.82633209228516,5562200,0.0,0.0,PLD
2025-03-03 00:00:00-05:00,123.0642149826664,123.88688397312039,121.65674161210256,122.4496841430664,3184000,0.0,0.0,PLD
2025-03-04 00:00:00-05:00,122.003651479224,123.04438760880456,120.50698360182928,120.70521545410156,3242400,0.0,0.0,PLD
2025-03-05 00:00:00-05:00,119.7933394362516,123.56971150710213,119.45633620559651,122.94527435302734,4300600,0.0,0.0,PLD
2025-03-06 00:00:00-05:00,121.76577138835974,122.39021608910801,118.67331215440801,119.23828125,4080200,0.0,0.0,PLD
2025-03-07 00:00:00-05:00,119.68430556096376,120.36821829831429,117.00813777821355,118.85172271728516,4004300,0.0,0.0,PLD
2025-03-10 00:00:00-04:00,118.39577694983772,119.07968969353563,116.24493035497906,116.82972717285156,4238600,0.0,0.0,PLD
2025-03-11 00:00:00-04:00,117.78125221132284,118.04886596393749,114.51037376523965,116.14581298828125,5521700,0.0,0.0,PLD
2025-03-12 00:00:00-04:00,116.60175736095543,116.96849461617205,114.63923625762267,114.7086181640625,3608400,0.0,0.0,PLD
2025-03-13 00:00:00-04:00,114.69870469402447,115.41235148387595,109.14812947371166,109.3860092163086,4802800,0.0,0.0,PLD
2025-03-14 00:00:00-04:00,110.77365401651595,111.29897524311582,109.52477214437059,110.90250396728516,4732700,0.0,0.0,PLD
2025-03-17 00:00:00-04:00,110.51594516089463,113.9751416857735,110.50603129955707,113.43000030517578,3436100,0.0,0.0,PLD
2025-03-18 00:00:00-04:00,113.86000061035156,114.0,111.63999938964844,112.37999725341797,3464200,1.01,0.0,PLD
2025-03-19 00:00:00-04:00,112.26000213623047,113.73999786376953,111.69999694824219,112.97000122070312,4121100,0.0,0.0,PLD
2025-03-20 00:00:00-04:00,112.62000274658203,113.91999816894531,111.69999694824219,112.06999969482422,3344200,0.0,0.0,PLD
2025-03-21 00:00:00-04:00,111.2699966430664,111.66000366210938,107.93000030517578,108.41999816894531,7526600,0.0,0.0,PLD
2025-03-24 00:00:00-04:00,109.27999877929688,110.43000030517578,108.12000274658203,110.26000213623047,5379400,0.0,0.0,PLD
2025-03-25 00:00:00-04:00,110.06999969482422,110.44000244140625,108.41999816894531,109.2300033569336,3467100,0.0,0.0,PLD
2025-03-26 00:00:00-04:00,109.5999984741211,111.58000183105469,109.4800033569336,111.12999725341797,3246100,0.0,0.0,PLD
2025-03-27 00:00:00-04:00,111.2300033569336,112.33000183105469,110.58999633789062,110.75,2825100,0.0,0.0,PLD
2025-03-28 00:00:00-04:00,111.0,111.62000274658203,109.93000030517578,110.44999694824219,3660200,0.0,0.0,PLD
2025-03-31 00:00:00-04:00,110.30999755859375,112.20999908447266,110.0999984741211,111.79000091552734,5071200,0.0,0.0,PLD
2025-04-01 00:00:00-04:00,112.54000091552734,112.73999786376953,110.08999633789062,111.44999694824219,3359900,0.0,0.0,PLD
2025-04-02 00:00:00-04:00,111.44999694824219,112.55000305175781,110.16000366210938,112.33999633789062,3230800,0.0,0.0,PLD
2025-04-03 00:00:00-04:00,108.11000061035156,109.37999725341797,101.18000030517578,101.58999633789062,7613200,0.0,0.0,PLD
2025-04-04 00:00:00-04:00,99.3499984741211,100.31999969482422,95.33999633789062,98.2300033569336,12661100,0.0,0.0,PLD
2025-04-07 00:00:00-04:00,96.6500015258789,99.16999816894531,91.66999816894531,94.5199966430664,12717900,0.0,0.0,PLD
2025-04-08 00:00:00-04:00,97.05999755859375,97.58999633789062,88.31999969482422,89.76000213623047,8177500,0.0,0.0,PLD
2025-04-09 00:00:00-04:00,87.94999694824219,98.80999755859375,85.3499984741211,98.22000122070312,17532000,0.0,0.0,PLD
2025-04-10 00:00:00-04:00,96.5199966430664,97.47000122070312,92.83999633789062,94.88999938964844,17204000,0.0,0.0,PLD
2025-04-11 00:00:00-04:00,94.02999877929688,96.41000366210938,92.5199966430664,96.2300033569336,6480100,0.0,0.0,PLD
2025-04-14 00:00:00-04:00,97.63999938964844,99.37999725341797,96.87000274658203,98.30000305175781,6844900,0.0,0.0,PLD
2025-04-15 00:00:00-04:00,98.86000061035156,99.5,98.0999984741211,98.4800033569336,6702200,0.0,0.0,PLD
2025-04-16 00:00:00-04:00,99.69999694824219,101.91000366210938,97.9800033569336,100.29000091552734,7334600,0.0,0.0,PLD
2025-04-17 00:00:00-04:00,101.08000183105469,103.68000030517578,101.0,102.0999984741211,6213100,0.0,0.0,PLD
2025-04-21 00:00:00-04:00,100.51000213623047,101.0,97.0999984741211,98.62999725341797,4801500,0.0,0.0,PLD
2025-04-22 00:00:00-04:00,100.22000122070312,101.0999984741211,98.7699966430664,99.94999694824219,4794400,0.0,0.0,PLD
2025-04-23 00:00:00-04:00,102.2300033569336,104.9800033569336,100.97000122070312,101.4800033569336,6911200,0.0,0.0,PLD
2025-04-24 00:00:00-04:00,101.95999908447266,103.72000122070312,100.97000122070312,103.36000061035156,4602300,0.0,0.0,PLD
2025-04-25 00:00:00-04:00,103.37000274658203,103.5,101.98999786376953,102.23999786376953,2828200,0.0,0.0,PLD
2025-04-28 00:00:00-04:00,102.30999755859375,104.0999984741211,101.87999725341797,103.31999969482422,3149600,0.0,0.0,PLD
2025-04-29 00:00:00-04:00,102.56999969482422,103.66999816894531,102.05000305175781,103.0999984741211,2520500,0.0,0.0,PLD
2025-04-30 00:00:00-04:00,102.44000244140625,103.06999969482422,100.22000122070312,102.19999694824219,7712300,0.0,0.0,PLD
2025-05-01 00:00:00-04:00,103.27999877929688,104.47000122070312,101.95999908447266,103.08000183105469,3956100,0.0,0.0,PLD
2025-05-02 00:00:00-04:00,105.16999816894531,105.91999816894531,104.41000366210938,105.41000366210938,4193700,0.0,0.0,PLD
2025-05-05 00:00:00-04:00,104.5999984741211,106.0199966430664,104.37999725341797,105.33000183105469,3246600,0.0,0.0,PLD
2025-05-06 00:00:00-04:00,104.72000122070312,105.51000213623047,103.5999984741211,104.5,6505100,0.0,0.0,PLD
2025-05-07 00:00:00-04:00,104.5,106.0199966430664,104.19999694824219,105.04000091552734,4741200,0.0,0.0,PLD
2025-05-08 00:00:00-04:00,105.16999816894531,106.43000030517578,103.44999694824219,105.48999786376953,3514500,0.0,0.0,PLD
2025-05-09 00:00:00-04:00,105.69000244140625,107.27999877929688,105.23999786376953,106.91000366210938,5506200,0.0,0.0,PLD
2025-05-12 00:00:00-04:00,110.94999694824219,112.94999694824219,110.0,110.33000183105469,10025000,0.0,0.0,PLD
2025-05-13 00:00:00-04:00,110.19999694824219,110.51000213623047,108.5,109.69999694824219,4533900,0.0,0.0,PLD
2025-05-14 00:00:00-04:00,108.8499984741211,109.16999816894531,106.68000030517578,107.5999984741211,7699900,0.0,0.0,PLD
2025-05-15 00:00:00-04:00,107.4800033569336,109.51000213623047,106.62000274658203,109.2300033569336,3163500,0.0,0.0,PLD
2025-05-16 00:00:00-04:00,109.33999633789062,110.62999725341797,108.76000213623047,110.55000305175781,2768400,0.0,0.0,PLD
2025-05-19 00:00:00-04:00,108.80999755859375,110.81999969482422,108.3499984741211,110.6500015258789,2880300,0.0,0.0,PLD
2025-05-20 00:00:00-04:00,109.93000030517578,110.70999908447266,108.47000122070312,108.7300033569336,2689400,0.0,0.0,PLD
2025-05-21 00:00:00-04:00,107.83999633789062,108.19999694824219,104.36000061035156,104.66999816894531,2861600,0.0,0.0,PLD
2025-05-22 00:00:00-04:00,104.7699966430664,105.87999725341797,103.80000305175781,105.08999633789062,3492800,0.0,0.0,PLD
2025-05-23 00:00:00-04:00,104.33000183105469,104.86000061035156,103.0199966430664,104.04000091552734,3075500,0.0,0.0,PLD
2025-05-27 00:00:00-04:00,105.38999938964844,106.87999725341797,104.44999694824219,106.62000274658203,4067300,0.0,0.0,PLD
2025-05-28 00:00:00-04:00,106.88999938964844,108.0,106.4800033569336,107.91999816894531,4580500,0.0,0.0,PLD
2025-05-29 00:00:00-04:00,108.87999725341797,111.37999725341797,108.37999725341797,109.2300033569336,4585600,0.0,0.0,PLD
2025-05-30 00:00:00-04:00,108.70999908447266,109.08999633789062,106.7699966430664,108.5999984741211,7261600,0.0,0.0,PLD
